snapshot_date,country_code,product_name,model_number,currency,price_local,sale_price_local,gender_segment,size_label,category,subcategory,product_id,sku,base_model_number,brand_name,color_name,size_count,size_labels,available_size_count,availability,availability_units,availability_status,in_stock,discount_pct,rating,rating_count,badge_texts,product_url,canonical_url,image_url,best_for_ids,seen_market_count,seen_markets,market_record_source,size_record_source
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,40.5,Lifestyle,中性 ORIGINALS,IH8659,4067898787419,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,41,Lifestyle,中性 ORIGINALS,IH8659,4067898791041,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,42,Lifestyle,中性 ORIGINALS,IH8659,4067898791065,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,42.5,Lifestyle,中性 ORIGINALS,IH8659,4067898787426,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,43,Lifestyle,中性 ORIGINALS,IH8659,4067898791133,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,44,Lifestyle,中性 ORIGINALS,IH8659,4067898787389,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,44.5,Lifestyle,中性 ORIGINALS,IH8659,4067898787396,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,45,Lifestyle,中性 ORIGINALS,IH8659,4067898791157,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,46,Lifestyle,中性 ORIGINALS,IH8659,4067898787372,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,46.5,Lifestyle,中性 ORIGINALS,IH8659,4067898787365,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,NJG92,CNY,849,849.0,中性,47,Lifestyle,中性 ORIGINALS,IH8659,4067898791140,,adidas,白色/黑色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,,https://www.adidas.com.cn/pdp?articleId=IH8659,https://www.adidas.com.cn/pdp?articleId=IH8659,https://static1.adidas.com.cn/t395/MTc1ODc3MTI3MDI1NjNjODk3NjNkLTg5OWUtNGVmNy05ZGEy.jpg,[],7,CN | DE | FR | GB | IN | KR | MX,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,35.5,,中性 ORIGINALS,KJ6293,4068814741225,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,36,,中性 ORIGINALS,KJ6293,4068814741133,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,36.5,,中性 ORIGINALS,KJ6293,4068814737440,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,37,,中性 ORIGINALS,KJ6293,4068814741065,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,38,,中性 ORIGINALS,KJ6293,4068814741058,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,38.5,,中性 ORIGINALS,KJ6293,4068814741164,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,39,,中性 ORIGINALS,KJ6293,4068814741126,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,40,,中性 ORIGINALS,KJ6293,4068814741188,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,40.5,,中性 ORIGINALS,KJ6293,4068814737426,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,41,,中性 ORIGINALS,KJ6293,4068814741201,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,42,,中性 ORIGINALS,KJ6293,4068814741140,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,42.5,,中性 ORIGINALS,KJ6293,4068814741072,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,43,,中性 ORIGINALS,KJ6293,4068814741171,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,44,,中性 ORIGINALS,KJ6293,4068814741195,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,44.5,,中性 ORIGINALS,KJ6293,4068814741096,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,45,,中性 ORIGINALS,KJ6293,4068814741119,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,46,,中性 ORIGINALS,KJ6293,4068814737433,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,46.5,,中性 ORIGINALS,KJ6293,4068814741232,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 明星同款经典贝壳头运动板鞋小白鞋,ONW43,CNY,949,949.0,中性,47,,中性 ORIGINALS,KJ6293,4068814741218,,adidas,白色/柔和棕/矾土棕,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,限时直降,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://www.adidas.com.cn/pdp?articleId=KJ6293,https://static1.adidas.com.cn/t395/MTc2Njk5NzQ5NTUyOTZiOTllNDcyLTdjMzMtNDNmOS1hMzMw.jpg,[],2,BR | CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,35.5,,中性 ORIGINALS,KK4474,4068815685146,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,36,,中性 ORIGINALS,KK4474,4068815691796,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,36.5,,中性 ORIGINALS,KK4474,4068815684958,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,37,,中性 ORIGINALS,KK4474,4068815685115,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,38,,中性 ORIGINALS,KK4474,4068815685078,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,38.5,,中性 ORIGINALS,KK4474,4068815685139,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
2026-03-09,CN,SUPERSTAR II 经典贝壳头板鞋运动鞋,OSJ82,CNY,899,899.0,中性,39,,中性 ORIGINALS,KK4474,4068815685054,,adidas,黑色/白色/亮白色,19,35.5 | 36 | 36.5 | 37 | 38 | 38.5 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 46 | 46.5 | 47,19,ON,true,AVAILABLE,true,0.0,,,新品,https://www.adidas.com.cn/pdp?articleId=KK4474,https://www.adidas.com.cn/pdp?articleId=KK4474,https://static1.adidas.com.cn/t395/MTc2NDU2Njg5OTI4OGVlYTRjYmMyLWNhMTItNDdjZC1hOTQ5.jpg,[],1,CN,api,api_exact
